Honda,Pilot,2005,Yellow,4,265,0,S
Chevrolet,Colorado,2005,Red,4,338,0,T
Honda,Civic,2017,Gray,4,280,0,C
Ford,F-150,2005,White,4,376,0,T
Chevrolet,Equinox,2000,Black,4,-1,2,S
Ford,Super Duty,2004,Red,4,-1,2,T
Honda,Odyssey,2014,White,4,-1,-1,S
Chevrolet,Equinox,2017,Red,4,291,0,S
Chevrolet,Cruze,2007,Blue,4,-1,1,C
Toyota,Avalon,2012,Black,4,71,0,C
Ford,Expedition,2006,Gray,4,123,0,S
Toyota,Avalon,1999,Green,4,-1,1,C
Ford,Mustang,1999,Gray,4,-1,2,C
Ford,Focus,2007,Green,4,-1,-1,C
Honda,Pilot,2007,Silver,4,-1,1,S
Toyota,Camry,2010,White,4,133,0,C
Toyota,Tacoma,2014,Green,4,91,0,T
Ford,Fiesta,2010,Silver,4,-1,-1,C
Toyota,Highlander,2003,White,4,-1,-1,S
Honda,Pilot,2009,Red,4,-1,1,S
Honda,Pilot,2006,Blue,4,-1,2,S
Chevrolet,Silverado,2014,Blue,4,-1,1,T
Chevrolet,Impala,2004,Red,4,-1,1,C
Toyota,Sienna,2011,Blue,4,380,0,S
Ford,Fusion,2003,Silver,4,-1,1,C
Toyota,Sienna,2017,Red,4,384,0,S
Chevrolet,Equinox,2011,Silver,4,-1,-1,S
Ford,Fiesta,2003,Silver,4,219,0,C
Honda,Ridgeline,2002,Yellow,4,79,0,T
Toyota,RAV4,2017,Black,4,-1,2,S
Chevrolet,Traverse,2013,Red,4,269,0,S
Honda,Odyssey,2008,Yellow,4,-1,1,S
Ford,Mustang,2002,Blue,4,-1,-1,C
Chevrolet,Equinox,2000,Gray,4,334,0,S
Ford,Raptor,2011,Green,4,-1,1,T
Toyota,Tundra,2016,Yellow,4,112,0,T
Volkswagen,Passat,2003,Yellow,4,-1,-1,C
Chevrolet,Impala,2005,Yellow,4,-1,1,C
Ford,Focus,2010,Black,4,-1,2,C
Toyota,Sienna,2005,Yellow,4,-1,-1,S
Ford,Mustang,2000,Green,4,-1,1,C
Chevrolet,Impala,2010,Yellow,4,454,0,C
Toyota,Sienna,2017,Gray,4,-1,1,S
Ford,Fiesta,2009,Yellow,4,297,0,C
Volkswagen,Passat,2002,Silver,4,-1,-1,C
Honda,Ridgeline,2012,Gray,4,-1,1,T
Chevrolet,Equinox,2013,Gray,4,-1,2,S
Ford,Mustang,2005,Red,4,-1,2,C
Chevrolet,Traverse,2002,Brown,4,-1,1,S
Ford,Fiesta,2016,Red,4,-1,2,C
Chevrolet,Traverse,2007,Brown,4,-1,2,S
Ford,F-150,2007,Blue,4,165,0,T
Honda,CR-V,2005,Green,4,-1,1,S
Chevrolet,Cruze,2016,Black,4,-1,1,C
Ford,Super Duty,1999,Yellow,4,-1,2,T
Chevrolet,Cruze,2010,Black,4,462,0,C
Toyota,Sienna,2014,Green,4,-1,1,S
Chevrolet,Equinox,2016,Green,4,-1,1,S
Toyota,4Runner,2012,Silver,4,137,0,S
Ford,Raptor,2008,Silver,4,383,0,T
Chevrolet,Impala,2008,Black,4,248,0,C
Chevrolet,Equinox,2014,Green,4,131,0,S
Honda,HR-V,2005,Gray,4,-1,1,S
Ford,Expedition,2011,Blue,4,-1,-1,S
Ford,Flex,2008,Silver,4,-1,-1,S
Toyota,Camry,2005,Brown,4,-1,1,C
Honda,CR-V,2008,Black,4,-1,2,S
Ford,Escape,2014,White,4,-1,2,S
Toyota,4Runner,2010,Yellow,4,202,0,S
Toyota,Sequoia,2000,Green,4,-1,1,S
Chevrolet,Equinox,2002,Yellow,4,48,0,S
Chevrolet,Traverse,2008,Gray,4,82,0,S
Ford,F-150,2006,Blue,4,-1,-1,T
Chevrolet,Cruze,2012,Black,4,173,0,C
Chevrolet,Cruze,2009,Yellow,4,-1,2,C
Honda,CR-V,2016,Red,4,-1,2,S
Honda,Pilot,2000,Blue,4,255,0,S
Chevrolet,Traverse,2006,Red,4,-1,-1,S
Ford,Fiesta,2017,Red,4,251,0,C
Honda,Accord,2006,Blue,4,-1,2,C
Ford,Mustang,2016,Silver,4,-1,1,C
Chevrolet,Silverado,2009,Green,4,-1,1,T
Ford,Mustang,2015,Brown,4,-1,1,C
Toyota,Sienna,2012,Brown,4,-1,-1,S
Ford,Mustang,2017,White,4,-1,-1,C
Ford,Mustang,2013,Yellow,4,228,0,C
Ford,Raptor,2013,Black,4,-1,2,T
Toyota,Avalon,2003,Gray,4,402,0,C
Toyota,Avalon,2011,Silver,4,-1,2,C
Toyota,Sequoia,2011,Brown,4,120,0,S
Toyota,Camry,2010,Yellow,4,-1,1,C
Chevrolet,Cruze,2015,Red,4,-1,2,C
Toyota,Sequoia,2016,Green,4,50,0,S
Chevrolet,Traverse,2002,Blue,4,-1,2,S
Toyota,RAV4,2010,Black,4,349,0,S
Chevrolet,Colorado,2001,Black,4,-1,1,T
Chevrolet,Silverado,2015,Black,4,-1,-1,T
Toyota,Highlander,2003,Red,4,-1,-1,S
Chevrolet,Silverado,2004,Red,4,-1,-1,T
Ford,Raptor,2014,Blue,4,-1,-1,T
Ford,Fiesta,2005,Silver,4,-1,2,C
Ford,F-150,2014,Green,4,-1,-1,T
Toyota,Highlander,2010,Red,4,427,0,S
Ford,Raptor,2010,Silver,4,-1,-1,T
Ford,F-150,2000,Silver,4,-1,1,T
Chevrolet,Cruze,2001,Silver,4,54,0,C
Toyota,Corolla,2011,Red,4,486,0,C
Ford,Flex,2009,Silver,4,-1,-1,S
Ford,Fiesta,2016,Red,4,254,0,C
Toyota,Highlander,1999,Green,4,-1,1,S
Honda,Pilot,2013,Black,4,-1,-1,S
Ford,F-150,2012,Green,4,315,0,T
Toyota,Corolla,2005,Black,4,-1,1,C
Honda,Ridgeline,2016,Black,4,278,0,T
Honda,CR-V,2009,Blue,4,-1,-1,S
Ford,Super Duty,2009,Gray,4,-1,-1,T
Honda,Civic,2014,Green,4,-1,-1,C
Toyota,RAV4,2005,Yellow,4,-1,1,S
Honda,HR-V,1999,White,4,123,0,S
Chevrolet,Tahoe,2002,Green,4,-1,2,S
Chevrolet,Impala,2009,White,4,-1,1,C
Toyota,Tundra,2016,Black,4,190,0,T
Toyota,RAV4,2007,Gray,4,440,0,S
Honda,CR-V,2016,Yellow,4,-1,-1,S
Ford,Super Duty,2002,Silver,4,-1,2,T
Ford,Super Duty,2002,Red,4,-1,2,T
Chevrolet,Impala,2015,Gray,4,-1,-1,C
Honda,HR-V,2000,Yellow,4,-1,2,S
Toyota,Highlander,2004,White,4,-1,1,S
Toyota,Avalon,2008,White,4,12,0,C
Honda,Ridgeline,2001,Brown,4,-1,2,T
Ford,Flex,2015,Yellow,4,-1,1,S
Toyota,RAV4,2016,Yellow,4,-1,1,S
Chevrolet,Impala,2009,Black,4,-1,2,C
Toyota,Sienna,2012,Black,4,452,0,S
Ford,Super Duty,2000,Silver,4,-1,2,T
Ford,Mustang,2000,Black,4,385,0,C
Toyota,RAV4,2001,Yellow,4,-1,1,S
Toyota,RAV4,2009,Blue,4,-1,2,S
Ford,F-150,2001,White,4,-1,1,T
Chevrolet,Cruze,2001,Black,4,-1,1,C
Volkswagen,Passat,2015,Red,4,-1,1,C
Chevrolet,Cruze,2013,Gray,4,-1,2,C
Honda,Odyssey,2000,Red,4,-1,2,S
Ford,Escape,2010,White,4,264,0,S
Volkswagen,Passat,1999,White,4,76,0,C
Honda,Pilot,2017,Blue,4,457,0,S
Toyota,RAV4,2012,White,4,-1,1,S
Toyota,RAV4,2013,Black,4,-1,1,S
Ford,Raptor,2017,Yellow,4,-1,2,T
Chevrolet,Suburban,2008,Yellow,4,432,0,S
Chevrolet,Cruze,2017,Silver,4,-1,2,C
Chevrolet,Impala,2007,Red,4,-1,1,C
Honda,Pilot,2003,Brown,4,137,0,S
Honda,Odyssey,2001,Yellow,4,174,0,S
Toyota,Camry,2005,Gray,4,-1,2,C
Volkswagen,Passat,2011,Green,4,-1,-1,C
Ford,Fiesta,2015,Black,4,-1,-1,C
Honda,Civic,2004,Red,4,286,0,C
Volkswagen,Passat,2014,Gray,4,280,0,C
Honda,Pilot,2013,Black,4,17,0,S
Ford,Mustang,2000,Green,4,271,0,C
Honda,HR-V,2004,Green,4,-1,-1,S
Chevrolet,Colorado,2010,Blue,4,-1,1,T
Toyota,Tundra,2015,Blue,4,82,0,T
Ford,Super Duty,2004,Gray,4,-1,1,T
Ford,Fiesta,2009,Yellow,4,-1,-1,C
Honda,Odyssey,2004,Silver,4,-1,2,S
Chevrolet,Malibu,2000,Blue,4,-1,1,C
Toyota,RAV4,2015,Yellow,4,-1,-1,S
Ford,Flex,1999,Brown,4,444,0,S
Ford,Mustang,2009,Green,4,-1,-1,C
Chevrolet,Equinox,2010,Silver,4,218,0,S
Honda,Civic,1999,Red,4,-1,2,C
Honda,CR-V,2009,Yellow,4,-1,-1,S
Ford,Fusion,2016,Green,4,-1,1,C
Toyota,Highlander,2010,Silver,4,489,0,S
Ford,Fiesta,2013,Red,4,75,0,C
Chevrolet,Traverse,2001,Brown,4,-1,1,S
Ford,Raptor,2007,Blue,4,-1,1,T
Ford,Super Duty,2010,Red,4,-1,1,T
Toyota,Avalon,2012,Green,4,-1,-1,C
Ford,Raptor,2017,Green,4,-1,2,T
Ford,F-150,2011,White,4,-1,-1,T
Ford,F-150,2017,Brown,4,-1,-1,T
Chevrolet,Colorado,2012,Blue,4,-1,2,T
Honda,CR-V,2006,White,4,-1,-1,S
Chevrolet,Equinox,2003,White,4,-1,1,S
Chevrolet,Traverse,2004,White,4,-1,2,S
Chevrolet,Suburban,2006,Blue,4,-1,1,S
Chevrolet,Suburban,2001,Gray,4,-1,1,S
Ford,Mustang,2014,Silver,4,-1,1,C
Honda,Odyssey,2008,Silver,4,-1,1,S
Ford,Mustang,2016,Silver,4,-1,2,C
Chevrolet,Equinox,2015,Blue,4,-1,-1,S
Ford,Super Duty,2011,Red,4,-1,-1,T
Honda,Pilot,2002,Black,4,-1,2,S
Ford,Focus,2007,Black,4,27,0,C
Honda,Accord,2016,Green,4,91,0,C
Honda,Ridgeline,2011,Green,4,-1,2,T
Chevrolet,Equinox,2004,Gray,4,-1,1,S
Toyota,Sequoia,2013,Yellow,4,-1,1,S
Honda,Fit,2004,Black,4,-1,-1,C
Volkswagen,Passat,2015,Gray,4,-1,-1,C
Toyota,Sienna,1999,Gray,4,82,0,S
Ford,Mustang,2009,Yellow,4,427,0,C
Ford,Fiesta,2012,Silver,4,-1,-1,C
Ford,Flex,1999,Gray,4,187,0,S
Honda,Odyssey,2012,Yellow,4,-1,2,S
Toyota,Sequoia,2009,Black,4,158,0,S
Toyota,Sienna,2013,Blue,4,-1,2,S
Chevrolet,Silverado,2007,Yellow,4,-1,1,T
Toyota,Sequoia,2014,Green,4,-1,2,S
Chevrolet,Colorado,2009,Brown,4,112,0,T
Ford,Fiesta,2011,White,4,-1,2,C
Chevrolet,Cruze,2007,Green,4,233,0,C
Toyota,Tundra,2012,Blue,4,-1,2,T
Chevrolet,Cruze,2011,White,4,-1,-1,C
Toyota,Corolla,2013,Brown,4,90,0,C
Toyota,Sequoia,2015,Blue,4,-1,1,S
Toyota,RAV4,1999,Gray,4,-1,-1,S
Honda,Accord,1999,Green,4,-1,-1,C
Ford,Fusion,2008,Green,4,-1,1,C
Ford,Fusion,2006,Black,4,451,0,C
Ford,Expedition,2008,White,4,-1,1,S
Ford,Fiesta,2008,Silver,4,-1,2,C
Chevrolet,Colorado,2002,Red,4,-1,-1,T
Chevrolet,Impala,2002,Yellow,4,167,0,C
Honda,HR-V,2013,Silver,4,-1,-1,S
Toyota,RAV4,2007,Gray,4,-1,-1,S
Ford,Flex,2010,Silver,4,27,0,S
Ford,Mustang,2006,Green,4,-1,1,C
Chevrolet,Impala,2003,Gray,4,-1,-1,C
Honda,CR-V,2013,Brown,4,-1,2,S
Toyota,4Runner,2017,White,4,-1,-1,S
Toyota,Highlander,2011,Blue,4,86,0,S
Honda,HR-V,2012,Blue,4,344,0,S
Honda,Fit,2004,Brown,4,-1,1,C
Toyota,Corolla,2002,Silver,4,148,0,C
Honda,CR-V,2007,Blue,4,-1,1,S
Honda,Odyssey,2017,Brown,4,-1,-1,S
Toyota,Avalon,2000,Green,4,-1,1,C
Ford,F-150,2002,Gray,4,-1,2,T
Chevrolet,Impala,2003,Yellow,4,-1,-1,C
Chevrolet,Traverse,2012,Brown,4,-1,-1,S
Toyota,RAV4,1999,Blue,4,-1,-1,S
Chevrolet,Colorado,2008,Green,4,-1,2,T
Chevrolet,Silverado,2002,Blue,4,-1,2,T
Toyota,Tacoma,2014,Black,4,-1,2,T
Toyota,Camry,2006,Brown,4,242,0,C
Ford,F-150,2001,White,4,-1,-1,T
Chevrolet,Traverse,2006,Blue,4,-1,1,S
Ford,Mustang,2011,Blue,4,-1,2,C
Ford,Flex,2010,Red,4,-1,1,S
Ford,Focus,2001,Green,4,313,0,C
Toyota,Sequoia,2017,Silver,4,-1,1,S
Chevrolet,Malibu,2007,Silver,4,-1,-1,C
Toyota,RAV4,2000,Yellow,4,-1,1,S
Ford,Mustang,2012,Yellow,4,-1,-1,C
Chevrolet,Impala,2004,Black,4,-1,1,C
Chevrolet,Silverado,2002,Gray,4,59,0,T
Ford,Fiesta,2007,Yellow,4,412,0,C
Chevrolet,Traverse,2003,Black,4,-1,2,S
Toyota,RAV4,2004,Black,4,86,0,S
Chevrolet,Impala,2003,Black,4,377,0,C
Toyota,Sienna,2011,Gray,4,-1,1,S
Ford,Focus,2017,Silver,4,-1,1,C
Toyota,Sequoia,1999,Brown,4,-1,1,S
Honda,Pilot,2011,White,4,-1,2,S
Chevrolet,Impala,2012,Brown,4,9,0,C
Toyota,Corolla,2010,White,4,-1,1,C
Volkswagen,Passat,2008,Green,4,278,0,C
Chevrolet,Cruze,2009,Gray,4,-1,1,C
Volkswagen,Passat,1999,Blue,4,463,0,C
Chevrolet,Suburban,2015,Black,4,-1,-1,S
Chevrolet,Cruze,2017,Red,4,-1,1,C
Honda,HR-V,2012,White,4,365,0,S
Ford,Fiesta,2008,Gray,4,339,0,C
Toyota,Sequoia,2013,Red,4,-1,2,S
Honda,Pilot,2003,Brown,4,-1,-1,S
Ford,Focus,2007,Black,4,-1,2,C
Honda,Civic,2011,Green,4,-1,2,C
Toyota,Sequoia,2005,Green,4,-1,-1,S
Toyota,RAV4,2016,Blue,4,400,0,S
Toyota,Corolla,2017,Yellow,4,-1,-1,C
Ford,Focus,2003,Gray,4,-1,1,C
Honda,Odyssey,2002,Red,4,-1,2,S
Toyota,Avalon,2013,Green,4,-1,1,C
Chevrolet,Tahoe,2007,White,4,-1,-1,S
Chevrolet,Cruze,2009,Red,4,-1,1,C
Honda,CR-V,2013,White,4,-1,-1,S
Volkswagen,Passat,2010,Silver,4,-1,1,C
Ford,Fiesta,2014,Green,4,-1,1,C
Toyota,Corolla,2017,Brown,4,397,0,C
Honda,Odyssey,2013,White,4,-1,1,S
Honda,Pilot,2009,Green,4,436,0,S
Ford,Mustang,2011,Green,4,-1,2,C
Honda,Odyssey,1999,Brown,4,-1,1,S
Honda,CR-V,2003,Green,4,-1,1,S
Toyota,Sienna,2005,White,4,-1,2,S
Honda,CR-V,2002,White,4,-1,1,S
Toyota,RAV4,2004,White,4,-1,1,S
Ford,Super Duty,2016,Red,4,469,0,T
Ford,Flex,2007,Brown,4,405,0,S
Ford,Flex,2017,Black,4,-1,2,S
Toyota,Avalon,2011,Yellow,4,279,0,C
Toyota,4Runner,2017,Green,4,-1,1,S
Toyota,4Runner,2016,Yellow,4,-1,2,S
Ford,Super Duty,2002,Black,4,-1,1,T
Ford,Fiesta,2002,Gray,4,-1,1,C
Honda,Ridgeline,2000,Red,4,-1,1,T
Toyota,Sienna,2002,Green,4,-1,1,S
Ford,Raptor,2013,Green,4,428,0,T
Chevrolet,Traverse,2015,Red,4,-1,2,S
Ford,Fusion,2012,Silver,4,-1,1,C
Ford,Flex,2012,Black,4,-1,1,S
Honda,HR-V,2009,Red,4,-1,-1,S
Chevrolet,Cruze,2009,Black,4,211,0,C
Ford,Raptor,2005,Blue,4,308,0,T
Toyota,Tundra,2008,Black,4,212,0,T
Ford,Raptor,1999,Blue,4,-1,1,T
Ford,Raptor,2017,Yellow,4,-1,1,T
Honda,Pilot,2001,White,4,-1,1,S
Honda,Ridgeline,2012,Gray,4,117,0,T
Ford,Raptor,2012,White,4,-1,-1,T
Honda,Civic,2016,Black,4,470,0,C
Honda,CR-V,2000,Brown,4,183,0,S
Chevrolet,Cruze,2012,Black,4,-1,2,C
Toyota,RAV4,2016,Silver,4,104,0,S
Honda,Ridgeline,2005,Red,4,-1,1,T
Toyota,RAV4,2004,Yellow,4,-1,-1,S
Chevrolet,Impala,2014,White,4,493,0,C
Ford,Flex,2013,White,4,-1,1,S
Chevrolet,Traverse,2010,Silver,4,-1,2,S
Ford,Mustang,2017,Black,4,-1,-1,C
Ford,F-150,2008,Blue,4,-1,-1,T
Honda,Pilot,2014,Brown,4,-1,2,S
Chevrolet,Suburban,2016,Silver,4,-1,-1,S
Ford,F-150,2013,Green,4,-1,2,T
Ford,Focus,2001,Gray,4,-1,1,C
Ford,Mustang,2006,Silver,4,-1,2,C
Toyota,Sienna,2009,Silver,4,-1,2,S
Toyota,4Runner,2005,Gray,4,-1,2,S
Toyota,Highlander,2004,Silver,4,-1,1,S
Honda,HR-V,2013,Black,4,-1,1,S
Ford,Focus,2002,White,4,71,0,C
Toyota,4Runner,2016,White,4,-1,1,S
Chevrolet,Equinox,2001,Green,4,-1,-1,S
Toyota,Highlander,2011,Red,4,85,0,S
Toyota,Highlander,2006,Blue,4,136,0,S
Honda,HR-V,2014,White,4,-1,-1,S
Honda,Odyssey,2016,Brown,4,-1,2,S
Honda,Odyssey,2016,Red,4,-1,2,S
Toyota,Highlander,2000,White,4,121,0,S
Toyota,Tacoma,2007,Red,4,-1,1,T
Ford,Fiesta,2016,Green,4,-1,1,C
Toyota,Sienna,2016,Blue,4,-1,1,S
Volkswagen,Passat,2005,White,4,148,0,C
Honda,Pilot,1999,Black,4,-1,1,S
Honda,HR-V,2011,Silver,4,-1,2,S
Toyota,Avalon,1999,Blue,4,-1,-1,C
Honda,Civic,2004,Green,4,-1,2,C
Toyota,Sienna,2007,White,4,302,0,S
Chevrolet,Impala,2001,Green,4,-1,2,C
Toyota,Avalon,2000,White,4,-1,-1,C
Ford,Flex,2009,Yellow,4,-1,-1,S
Honda,Pilot,2007,Black,4,-1,2,S
Ford,Explorer,2014,Green,4,45,0,S
Ford,Fiesta,2017,Green,4,-1,2,C
Chevrolet,Cruze,2002,Silver,4,373,0,C
Honda,CR-V,2010,Red,4,-1,2,S
Toyota,Corolla,2015,Gray,4,-1,-1,C
Chevrolet,Cruze,2006,White,4,56,0,C
Volkswagen,Passat,2017,Gray,4,-1,1,C
Honda,CR-V,2006,White,4,-1,2,S
Ford,Fiesta,2006,Brown,4,-1,-1,C
Toyota,Avalon,2014,Silver,4,-1,2,C
Ford,Mustang,2009,Blue,4,-1,-1,C
Toyota,4Runner,2014,Brown,4,250,0,S
Volkswagen,Passat,2006,Yellow,4,-1,2,C
Chevrolet,Suburban,2016,Green,4,-1,1,S
Honda,CR-V,2016,Black,4,-1,2,S
Chevrolet,Colorado,2001,Brown,4,-1,-1,T
Honda,Pilot,2006,Brown,4,29,0,S
Honda,CR-V,2000,Silver,4,-1,-1,S
Toyota,Tundra,2017,Gray,4,-1,1,T
Ford,Fiesta,2008,Gray,4,-1,1,C
Honda,Civic,2012,White,4,-1,2,C
Toyota,Camry,2011,Brown,4,-1,2,C
Ford,Fiesta,2001,White,4,-1,1,C
Toyota,Tacoma,2012,Black,4,140,0,T
Ford,Raptor,2007,Black,4,126,0,T
Ford,Fusion,2013,Red,4,56,0,C
Toyota,RAV4,2011,Blue,4,-1,2,S
Toyota,4Runner,2001,Silver,4,-1,1,S
Chevrolet,Impala,2013,Brown,4,-1,2,C
Toyota,Sienna,2004,Blue,4,-1,2,S
Chevrolet,Colorado,2001,Black,4,-1,-1,T
Chevrolet,Malibu,2002,Red,4,478,0,C
Honda,HR-V,2008,Black,4,5,0,S
Chevrolet,Suburban,2005,Silver,4,470,0,S
Toyota,Corolla,2010,Brown,4,45,0,C
Toyota,4Runner,2003,Blue,4,-1,-1,S
Toyota,Sequoia,2001,Yellow,4,-1,1,S
Toyota,4Runner,2002,Brown,4,-1,-1,S
Toyota,Corolla,2001,Brown,4,-1,-1,C
Ford,F-150,2015,Black,4,-1,-1,T
Toyota,Sienna,2004,Green,4,-1,-1,S
Toyota,Sienna,2010,Brown,4,176,0,S
Honda,CR-V,2013,Gray,4,-1,2,S
Ford,Mustang,2013,Blue,4,-1,2,C
Honda,Odyssey,1999,Red,4,239,0,S
Honda,Fit,2000,Brown,4,-1,2,C
Honda,Ridgeline,2014,Blue,4,359,0,T
Chevrolet,Impala,2012,White,4,-1,-1,C
Toyota,Sequoia,2005,Green,4,-1,1,S
Honda,HR-V,2003,Brown,4,-1,-1,S
Chevrolet,Impala,2017,Red,4,481,0,C
Toyota,Highlander,2007,Red,4,5,0,S
Ford,Fusion,2004,Brown,4,-1,1,C
Honda,Fit,2004,Red,4,348,0,C
Honda,CR-V,2005,Yellow,4,-1,-1,S
Chevrolet,Impala,1999,Blue,4,42,0,C
Chevrolet,Equinox,2014,Gray,4,-1,-1,S
Honda,HR-V,2012,Red,4,-1,2,S
Toyota,Corolla,2011,Silver,4,45,0,C
Toyota,Sienna,2001,White,4,444,0,S
Ford,Super Duty,2014,Yellow,4,181,0,T
Honda,Odyssey,2013,Brown,4,-1,2,S
Chevrolet,Traverse,2011,Silver,4,-1,1,S
Toyota,4Runner,2017,White,4,-1,1,S
Toyota,Sequoia,2008,White,4,3,0,S
Chevrolet,Suburban,2012,Black,4,338,0,S
Ford,Fusion,2006,Black,4,-1,2,C
Honda,Odyssey,2012,Yellow,4,-1,-1,S
Toyota,Avalon,2006,Gray,4,318,0,C
Toyota,4Runner,2011,Black,4,-1,1,S
Ford,Raptor,2011,Green,4,-1,-1,T
Honda,HR-V,2015,Red,4,290,0,S
Chevrolet,Colorado,2008,Green,4,-1,-1,T
Honda,HR-V,2003,Silver,4,487,0,S
Toyota,Corolla,2016,Black,4,63,0,C
Chevrolet,Traverse,2017,Red,4,-1,2,S
Honda,CR-V,2005,Green,4,-1,-1,S
Toyota,Sienna,2004,Silver,4,381,0,S
Toyota,Camry,2008,Red,4,-1,1,C
Ford,Fiesta,2005,Red,4,-1,1,C
Volkswagen,Passat,2013,Yellow,4,-1,-1,C
Honda,Accord,2002,Green,4,-1,-1,C
Honda,HR-V,2007,Yellow,4,-1,-1,S
Toyota,Highlander,2016,Silver,4,456,0,S
Honda,Pilot,2003,Red,4,-1,-1,S
Honda,Ridgeline,2003,Yellow,4,262,0,T
Chevrolet,Malibu,2016,Black,4,-1,-1,C
Honda,Pilot,2005,Brown,4,-1,-1,S
Volkswagen,Passat,2011,Gray,4,-1,-1,C
Toyota,Avalon,2015,Red,4,-1,1,C
Ford,Raptor,2006,Yellow,4,-1,1,T
Toyota,Tundra,2017,Silver,4,-1,-1,T
Toyota,Corolla,2009,Brown,4,-1,1,C
Ford,Super Duty,2000,Blue,4,389,0,T
Ford,Mustang,2000,Gray,4,95,0,C
Ford,Fiesta,2004,Green,4,-1,2,C
Ford,Super Duty,2012,Yellow,4,-1,2,T
Ford,Fiesta,2003,White,4,-1,-1,C
Ford,Focus,2013,Red,4,141,0,C
Ford,Fusion,2017,Gray,4,-1,2,C
Honda,Odyssey,2017,Black,4,-1,-1,S
Toyota,Sienna,2009,Brown,4,-1,2,S
Ford,Fiesta,2007,Brown,4,-1,2,C
Ford,Mustang,2007,Green,4,98,0,C
Ford,Flex,2012,Yellow,4,-1,1,S
Ford,Fiesta,2000,Blue,4,434,0,C
Honda,Pilot,2001,White,4,-1,2,S
Honda,HR-V,2014,Blue,4,-1,1,S
Honda,Odyssey,2016,Gray,4,360,0,S
Chevrolet,Cruze,2015,Silver,4,-1,2,C
Toyota,RAV4,2016,Brown,4,-1,2,S
Toyota,Avalon,2001,Yellow,4,-1,-1,C
Honda,Odyssey,2000,Gray,4,-1,1,S
Ford,Raptor,2004,Blue,4,-1,2,T
Ford,Super Duty,2005,Green,4,-1,1,T
Honda,HR-V,2007,Silver,4,-1,2,S
Ford,Fiesta,2015,Blue,4,-1,-1,C
Toyota,Tacoma,2006,Gray,4,-1,2,T
Toyota,Highlander,2003,Black,4,-1,1,S
Honda,Odyssey,2005,Brown,4,260,0,S
Honda,HR-V,2010,Green,4,332,0,S
Toyota,Sequoia,2009,Red,4,-1,-1,S
Chevrolet,Malibu,2008,Green,4,-1,-1,C
Toyota,RAV4,2014,White,4,29,0,S
Chevrolet,Colorado,2001,Red,4,114,0,T
Honda,Pilot,2002,Yellow,4,-1,1,S
Honda,CR-V,1999,Silver,4,-1,-1,S
Toyota,RAV4,2017,Brown,4,-1,1,S
Toyota,Highlander,2016,Red,4,-1,2,S
Chevrolet,Equinox,2002,Blue,4,-1,2,S
Chevrolet,Equinox,2002,Red,4,-1,-1,S
Toyota,Sequoia,2013,Black,4,-1,1,S
Ford,Super Duty,2005,Red,4,-1,1,T
Chevrolet,Cruze,2005,Green,4,68,0,C
Ford,Fusion,2015,Black,4,-1,1,C
Toyota,Sequoia,2014,Brown,4,-1,1,S
Toyota,4Runner,2010,Red,4,-1,-1,S
Chevrolet,Impala,2011,Black,4,-1,2,C
Ford,Focus,2015,Black,4,169,0,C
Ford,Raptor,2000,Red,4,160,0,T
Toyota,Highlander,2015,Red,4,-1,-1,S
Ford,Mustang,2005,Red,4,-1,-1,C
Chevrolet,Suburban,2015,White,4,189,0,S
Honda,Ridgeline,2011,Red,4,-1,1,T
Ford,Raptor,2007,Yellow,4,-1,-1,T
Chevrolet,Suburban,2017,Brown,4,-1,-1,S
Toyota,Highlander,2004,Silver,4,433,0,S
Honda,Fit,2008,Red,4,-1,2,C
Chevrolet,Impala,2000,Red,4,165,0,C
Ford,Super Duty,2013,Black,4,-1,-1,T
Toyota,Sequoia,2002,Blue,4,-1,-1,S
Ford,Escape,2006,Brown,4,-1,-1,S
Chevrolet,Traverse,2004,White,4,-1,1,S
Chevrolet,Traverse,2004,Gray,4,-1,1,S
Volkswagen,Passat,2002,Green,4,-1,2,C
Toyota,Corolla,2011,Red,4,-1,-1,C
Ford,Mustang,2002,Gray,4,285,0,C
Chevrolet,Impala,2004,Gray,4,148,0,C
Toyota,Sienna,2013,Green,4,-1,2,S
Toyota,Sienna,2006,Gray,4,-1,-1,S
Honda,Ridgeline,2002,Brown,4,16,0,T
Chevrolet,Malibu,2015,Black,4,-1,-1,C
Honda,Odyssey,2002,Gray,4,-1,1,S
Toyota,Sequoia,2002,White,4,-1,1,S
Chevrolet,Malibu,2008,Gray,4,-1,-1,C
Chevrolet,Cruze,2009,Brown,4,285,0,C
Honda,Odyssey,2001,Brown,4,-1,1,S
Honda,HR-V,2000,Green,4,-1,-1,S
Chevrolet,Equinox,2009,Green,4,-1,-1,S
Toyota,Sequoia,2017,Brown,4,-1,1,S
Volkswagen,Passat,2015,Silver,4,-1,1,C
Ford,Fiesta,2011,Yellow,4,-1,-1,C
Ford,Raptor,2001,Blue,4,-1,-1,T
Toyota,Tacoma,2010,White,4,168,0,T
Ford,Fiesta,2006,Blue,4,-1,2,C
Ford,Raptor,2003,Black,4,-1,2,T
Volkswagen,Passat,2012,Blue,4,-1,-1,C
Honda,Civic,2015,Green,4,-1,2,C
Toyota,Camry,2013,Silver,4,-1,1,C
Ford,Super Duty,2001,Brown,4,-1,1,T
Chevrolet,Equinox,2014,Silver,4,407,0,S
Toyota,Sienna,2005,Blue,4,-1,1,S
